rubric,item_id,group,item,project,cohort,generation_rep,rating,score,item_max,score_type,state,repeat_ratings_disagree
rubric10-semantic,E5.3,Data Composition and Structure,"Variable-Level Metadata, Tabular Flag, and Data Splits",VOICE,v8,3,1,1,1,binary,scored,
rubric10-semantic,E5.4,Data Composition and Structure,Data Topics or Conditions Represented,AI_READI,v7,1,1,1,1,binary,scored,no
rubric10-semantic,E5.4,Data Composition and Structure,Data Topics or Conditions Represented,AI_READI,v7,2,1,1,1,binary,scored,
rubric10-semantic,E5.4,Data Composition and Structure,Data Topics or Conditions Represented,AI_READI,v7,3,1,1,1,binary,scored,
rubric10-semantic,E5.4,Data Composition and Structure,Data Topics or Conditions Represented,AI_READI,v8,1,1,1,1,binary,scored,
rubric10-semantic,E5.4,Data Composition and Structure,Data Topics or Conditions Represented,AI_READI,v8,2,1,1,1,binary,scored,
rubric10-semantic,E5.4,Data Composition and Structure,Data Topics or Conditions Represented,AI_READI,v8,3,1,1,1,binary,scored,
rubric10-semantic,E5.4,Data Composition and Structure,Data Topics or Conditions Represented,CHORUS,v7,1,1,1,1,binary,scored,no
rubric10-semantic,E5.4,Data Composition and Structure,Data Topics or Conditions Represented,CHORUS,v7,2,1,1,1,binary,scored,
rubric10-semantic,E5.4,Data Composition and Structure,Data Topics or Conditions Represented,CHORUS,v7,3,1,1,1,binary,scored,
rubric10-semantic,E5.4,Data Composition and Structure,Data Topics or Conditions Represented,CHORUS,v8,1,1,1,1,binary,scored,
rubric10-semantic,E5.4,Data Composition and Structure,Data Topics or Conditions Represented,CHORUS,v8,2,1,1,1,binary,scored,
rubric10-semantic,E5.4,Data Composition and Structure,Data Topics or Conditions Represented,CHORUS,v8,3,1,1,1,binary,scored,
rubric10-semantic,E5.4,Data Composition and Structure,Data Topics or Conditions Represented,CM4AI,v7,1,1,1,1,binary,scored,no
rubric10-semantic,E5.4,Data Composition and Structure,Data Topics or Conditions Represented,CM4AI,v7,2,1,1,1,binary,scored,
rubric10-semantic,E5.4,Data Composition and Structure,Data Topics or Conditions Represented,CM4AI,v7,3,1,1,1,binary,scored,
rubric10-semantic,E5.4,Data Composition and Structure,Data Topics or Conditions Represented,CM4AI,v8,1,1,1,1,binary,scored,
rubric10-semantic,E5.4,Data Composition and Structure,Data Topics or Conditions Represented,CM4AI,v8,2,1,1,1,binary,scored,
rubric10-semantic,E5.4,Data Composition and Structure,Data Topics or Conditions Represented,CM4AI,v8,3,1,1,1,binary,scored,
rubric10-semantic,E5.4,Data Composition and Structure,Data Topics or Conditions Represented,VOICE,v7,1,1,1,1,binary,scored,no
rubric10-semantic,E5.4,Data Composition and Structure,Data Topics or Conditions Represented,VOICE,v7,2,1,1,1,binary,scored,
rubric10-semantic,E5.4,Data Composition and Structure,Data Topics or Conditions Represented,VOICE,v7,3,1,1,1,binary,scored,
rubric10-semantic,E5.4,Data Composition and Structure,Data Topics or Conditions Represented,VOICE,v8,1,1,1,1,binary,scored,
rubric10-semantic,E5.4,Data Composition and Structure,Data Topics or Conditions Represented,VOICE,v8,2,1,1,1,binary,scored,
rubric10-semantic,E5.4,Data Composition and Structure,Data Topics or Conditions Represented,VOICE,v8,3,1,1,1,binary,scored,
rubric10-semantic,E5.5,Data Composition and Structure,"Data Quality, Anomalies, and Missing Data Documented",AI_READI,v7,1,1,1,1,binary,scored,no
rubric10-semantic,E5.5,Data Composition and Structure,"Data Quality, Anomalies, and Missing Data Documented",AI_READI,v7,2,1,1,1,binary,scored,
rubric10-semantic,E5.5,Data Composition and Structure,"Data Quality, Anomalies, and Missing Data Documented",AI_READI,v7,3,1,1,1,binary,scored,
rubric10-semantic,E5.5,Data Composition and Structure,"Data Quality, Anomalies, and Missing Data Documented",AI_READI,v8,1,1,1,1,binary,scored,
rubric10-semantic,E5.5,Data Composition and Structure,"Data Quality, Anomalies, and Missing Data Documented",AI_READI,v8,2,1,1,1,binary,scored,
rubric10-semantic,E5.5,Data Composition and Structure,"Data Quality, Anomalies, and Missing Data Documented",AI_READI,v8,3,1,1,1,binary,scored,
rubric10-semantic,E5.5,Data Composition and Structure,"Data Quality, Anomalies, and Missing Data Documented",CHORUS,v7,1,1,0,1,binary,scored,no
rubric10-semantic,E5.5,Data Composition and Structure,"Data Quality, Anomalies, and Missing Data Documented",CHORUS,v7,2,1,0,1,binary,scored,
rubric10-semantic,E5.5,Data Composition and Structure,"Data Quality, Anomalies, and Missing Data Documented",CHORUS,v7,3,1,0,1,binary,scored,
rubric10-semantic,E5.5,Data Composition and Structure,"Data Quality, Anomalies, and Missing Data Documented",CHORUS,v8,1,1,1,1,binary,scored,
rubric10-semantic,E5.5,Data Composition and Structure,"Data Quality, Anomalies, and Missing Data Documented",CHORUS,v8,2,1,0,1,binary,scored,
rubric10-semantic,E5.5,Data Composition and Structure,"Data Quality, Anomalies, and Missing Data Documented",CHORUS,v8,3,1,1,1,binary,scored,
rubric10-semantic,E5.5,Data Composition and Structure,"Data Quality, Anomalies, and Missing Data Documented",CM4AI,v7,1,1,1,1,binary,scored,no
rubric10-semantic,E5.5,Data Composition and Structure,"Data Quality, Anomalies, and Missing Data Documented",CM4AI,v7,2,1,1,1,binary,scored,
rubric10-semantic,E5.5,Data Composition and Structure,"Data Quality, Anomalies, and Missing Data Documented",CM4AI,v7,3,1,1,1,binary,scored,
rubric10-semantic,E5.5,Data Composition and Structure,"Data Quality, Anomalies, and Missing Data Documented",CM4AI,v8,1,1,1,1,binary,scored,
rubric10-semantic,E5.5,Data Composition and Structure,"Data Quality, Anomalies, and Missing Data Documented",CM4AI,v8,2,1,0,1,binary,scored,
rubric10-semantic,E5.5,Data Composition and Structure,"Data Quality, Anomalies, and Missing Data Documented",CM4AI,v8,3,1,1,1,binary,scored,
rubric10-semantic,E5.5,Data Composition and Structure,"Data Quality, Anomalies, and Missing Data Documented",VOICE,v7,1,1,1,1,binary,scored,no
rubric10-semantic,E5.5,Data Composition and Structure,"Data Quality, Anomalies, and Missing Data Documented",VOICE,v7,2,1,1,1,binary,scored,
rubric10-semantic,E5.5,Data Composition and Structure,"Data Quality, Anomalies, and Missing Data Documented",VOICE,v7,3,1,1,1,binary,scored,
rubric10-semantic,E5.5,Data Composition and Structure,"Data Quality, Anomalies, and Missing Data Documented",VOICE,v8,1,1,1,1,binary,scored,
rubric10-semantic,E5.5,Data Composition and Structure,"Data Quality, Anomalies, and Missing Data Documented",VOICE,v8,2,1,1,1,binary,scored,
rubric10-semantic,E5.5,Data Composition and Structure,"Data Quality, Anomalies, and Missing Data Documented",VOICE,v8,3,1,1,1,binary,scored,
rubric10-semantic,E6.1,Data Provenance and Version Tracking,Dataset Version Number Provided,AI_READI,v7,1,1,1,1,binary,scored,no
rubric10-semantic,E6.1,Data Provenance and Version Tracking,Dataset Version Number Provided,AI_READI,v7,2,1,1,1,binary,scored,
rubric10-semantic,E6.1,Data Provenance and Version Tracking,Dataset Version Number Provided,AI_READI,v7,3,1,1,1,binary,scored,
rubric10-semantic,E6.1,Data Provenance and Version Tracking,Dataset Version Number Provided,AI_READI,v8,1,1,1,1,binary,scored,
rubric10-semantic,E6.1,Data Provenance and Version Tracking,Dataset Version Number Provided,AI_READI,v8,2,1,1,1,binary,scored,
rubric10-semantic,E6.1,Data Provenance and Version Tracking,Dataset Version Number Provided,AI_READI,v8,3,1,1,1,binary,scored,
rubric10-semantic,E6.1,Data Provenance and Version Tracking,Dataset Version Number Provided,CHORUS,v7,1,1,0,1,binary,scored,no
rubric10-semantic,E6.1,Data Provenance and Version Tracking,Dataset Version Number Provided,CHORUS,v7,2,1,0,1,binary,scored,
rubric10-semantic,E6.1,Data Provenance and Version Tracking,Dataset Version Number Provided,CHORUS,v7,3,1,0,1,binary,scored,
rubric10-semantic,E6.1,Data Provenance and Version Tracking,Dataset Version Number Provided,CHORUS,v8,1,1,0,1,binary,scored,
rubric10-semantic,E6.1,Data Provenance and Version Tracking,Dataset Version Number Provided,CHORUS,v8,2,1,0,1,binary,scored,
rubric10-semantic,E6.1,Data Provenance and Version Tracking,Dataset Version Number Provided,CHORUS,v8,3,1,0,1,binary,scored,
rubric10-semantic,E6.1,Data Provenance and Version Tracking,Dataset Version Number Provided,CM4AI,v7,1,1,1,1,binary,scored,no
rubric10-semantic,E6.1,Data Provenance and Version Tracking,Dataset Version Number Provided,CM4AI,v7,2,1,1,1,binary,scored,
rubric10-semantic,E6.1,Data Provenance and Version Tracking,Dataset Version Number Provided,CM4AI,v7,3,1,1,1,binary,scored,
rubric10-semantic,E6.1,Data Provenance and Version Tracking,Dataset Version Number Provided,CM4AI,v8,1,1,1,1,binary,scored,
rubric10-semantic,E6.1,Data Provenance and Version Tracking,Dataset Version Number Provided,CM4AI,v8,2,1,1,1,binary,scored,
rubric10-semantic,E6.1,Data Provenance and Version Tracking,Dataset Version Number Provided,CM4AI,v8,3,1,1,1,binary,scored,
rubric10-semantic,E6.1,Data Provenance and Version Tracking,Dataset Version Number Provided,VOICE,v7,1,1,1,1,binary,scored,no
rubric10-semantic,E6.1,Data Provenance and Version Tracking,Dataset Version Number Provided,VOICE,v7,2,1,1,1,binary,scored,
rubric10-semantic,E6.1,Data Provenance and Version Tracking,Dataset Version Number Provided,VOICE,v7,3,1,1,1,binary,scored,
rubric10-semantic,E6.1,Data Provenance and Version Tracking,Dataset Version Number Provided,VOICE,v8,1,1,1,1,binary,scored,
rubric10-semantic,E6.1,Data Provenance and Version Tracking,Dataset Version Number Provided,VOICE,v8,2,1,1,1,binary,scored,
rubric10-semantic,E6.1,Data Provenance and Version Tracking,Dataset Version Number Provided,VOICE,v8,3,1,1,1,binary,scored,
rubric10-semantic,E6.2,Data Provenance and Version Tracking,Version Access Methods Documented,AI_READI,v7,1,1,1,1,binary,scored,no
rubric10-semantic,E6.2,Data Provenance and Version Tracking,Version Access Methods Documented,AI_READI,v7,2,1,1,1,binary,scored,
rubric10-semantic,E6.2,Data Provenance and Version Tracking,Version Access Methods Documented,AI_READI,v7,3,1,1,1,binary,scored,
rubric10-semantic,E6.2,Data Provenance and Version Tracking,Version Access Methods Documented,AI_READI,v8,1,1,1,1,binary,scored,
rubric10-semantic,E6.2,Data Provenance and Version Tracking,Version Access Methods Documented,AI_READI,v8,2,1,1,1,binary,scored,
rubric10-semantic,E6.2,Data Provenance and Version Tracking,Version Access Methods Documented,AI_READI,v8,3,1,1,1,binary,scored,
rubric10-semantic,E6.2,Data Provenance and Version Tracking,Version Access Methods Documented,CHORUS,v7,1,1,0,1,binary,scored,no
rubric10-semantic,E6.2,Data Provenance and Version Tracking,Version Access Methods Documented,CHORUS,v7,2,1,0,1,binary,scored,
rubric10-semantic,E6.2,Data Provenance and Version Tracking,Version Access Methods Documented,CHORUS,v7,3,1,0,1,binary,scored,
rubric10-semantic,E6.2,Data Provenance and Version Tracking,Version Access Methods Documented,CHORUS,v8,1,1,0,1,binary,scored,
rubric10-semantic,E6.2,Data Provenance and Version Tracking,Version Access Methods Documented,CHORUS,v8,2,1,0,1,binary,scored,
rubric10-semantic,E6.2,Data Provenance and Version Tracking,Version Access Methods Documented,CHORUS,v8,3,1,0,1,binary,scored,
rubric10-semantic,E6.2,Data Provenance and Version Tracking,Version Access Methods Documented,CM4AI,v7,1,1,1,1,binary,scored,no
rubric10-semantic,E6.2,Data Provenance and Version Tracking,Version Access Methods Documented,CM4AI,v7,2,1,1,1,binary,scored,
rubric10-semantic,E6.2,Data Provenance and Version Tracking,Version Access Methods Documented,CM4AI,v7,3,1,1,1,binary,scored,
rubric10-semantic,E6.2,Data Provenance and Version Tracking,Version Access Methods Documented,CM4AI,v8,1,1,1,1,binary,scored,
rubric10-semantic,E6.2,Data Provenance and Version Tracking,Version Access Methods Documented,CM4AI,v8,2,1,1,1,binary,scored,
rubric10-semantic,E6.2,Data Provenance and Version Tracking,Version Access Methods Documented,CM4AI,v8,3,1,1,1,binary,scored,
rubric10-semantic,E6.2,Data Provenance and Version Tracking,Version Access Methods Documented,VOICE,v7,1,1,1,1,binary,scored,no
rubric10-semantic,E6.2,Data Provenance and Version Tracking,Version Access Methods Documented,VOICE,v7,2,1,1,1,binary,scored,
rubric10-semantic,E6.2,Data Provenance and Version Tracking,Version Access Methods Documented,VOICE,v7,3,1,1,1,binary,scored,
rubric10-semantic,E6.2,Data Provenance and Version Tracking,Version Access Methods Documented,VOICE,v8,1,1,1,1,binary,scored,
rubric10-semantic,E6.2,Data Provenance and Version Tracking,Version Access Methods Documented,VOICE,v8,2,1,1,1,binary,scored,
rubric10-semantic,E6.2,Data Provenance and Version Tracking,Version Access Methods Documented,VOICE,v8,3,1,1,1,binary,scored,
rubric10-semantic,E6.3,Data Provenance and Version Tracking,Change Descriptions and Errata Provided,AI_READI,v7,1,1,1,1,binary,scored,no
rubric10-semantic,E6.3,Data Provenance and Version Tracking,Change Descriptions and Errata Provided,AI_READI,v7,2,1,1,1,binary,scored,
rubric10-semantic,E6.3,Data Provenance and Version Tracking,Change Descriptions and Errata Provided,AI_READI,v7,3,1,1,1,binary,scored,
rubric10-semantic,E6.3,Data Provenance and Version Tracking,Change Descriptions and Errata Provided,AI_READI,v8,1,1,1,1,binary,scored,
rubric10-semantic,E6.3,Data Provenance and Version Tracking,Change Descriptions and Errata Provided,AI_READI,v8,2,1,1,1,binary,scored,
rubric10-semantic,E6.3,Data Provenance and Version Tracking,Change Descriptions and Errata Provided,AI_READI,v8,3,1,1,1,binary,scored,
rubric10-semantic,E6.3,Data Provenance and Version Tracking,Change Descriptions and Errata Provided,CHORUS,v7,1,1,0,1,binary,scored,no
rubric10-semantic,E6.3,Data Provenance and Version Tracking,Change Descriptions and Errata Provided,CHORUS,v7,2,1,0,1,binary,scored,
rubric10-semantic,E6.3,Data Provenance and Version Tracking,Change Descriptions and Errata Provided,CHORUS,v7,3,1,0,1,binary,scored,
rubric10-semantic,E6.3,Data Provenance and Version Tracking,Change Descriptions and Errata Provided,CHORUS,v8,1,1,1,1,binary,scored,
rubric10-semantic,E6.3,Data Provenance and Version Tracking,Change Descriptions and Errata Provided,CHORUS,v8,2,1,0,1,binary,scored,
rubric10-semantic,E6.3,Data Provenance and Version Tracking,Change Descriptions and Errata Provided,CHORUS,v8,3,1,0,1,binary,scored,
rubric10-semantic,E6.3,Data Provenance and Version Tracking,Change Descriptions and Errata Provided,CM4AI,v7,1,1,0,1,binary,scored,no
rubric10-semantic,E6.3,Data Provenance and Version Tracking,Change Descriptions and Errata Provided,CM4AI,v7,2,1,0,1,binary,scored,
rubric10-semantic,E6.3,Data Provenance and Version Tracking,Change Descriptions and Errata Provided,CM4AI,v7,3,1,1,1,binary,scored,
rubric10-semantic,E6.3,Data Provenance and Version Tracking,Change Descriptions and Errata Provided,CM4AI,v8,1,1,0,1,binary,scored,
rubric10-semantic,E6.3,Data Provenance and Version Tracking,Change Descriptions and Errata Provided,CM4AI,v8,2,1,1,1,binary,scored,
rubric10-semantic,E6.3,Data Provenance and Version Tracking,Change Descriptions and Errata Provided,CM4AI,v8,3,1,0,1,binary,scored,
rubric10-semantic,E6.3,Data Provenance and Version Tracking,Change Descriptions and Errata Provided,VOICE,v7,1,1,1,1,binary,scored,no
rubric10-semantic,E6.3,Data Provenance and Version Tracking,Change Descriptions and Errata Provided,VOICE,v7,2,1,1,1,binary,scored,
rubric10-semantic,E6.3,Data Provenance and Version Tracking,Change Descriptions and Errata Provided,VOICE,v7,3,1,1,1,binary,scored,
rubric10-semantic,E6.3,Data Provenance and Version Tracking,Change Descriptions and Errata Provided,VOICE,v8,1,1,1,1,binary,scored,
rubric10-semantic,E6.3,Data Provenance and Version Tracking,Change Descriptions and Errata Provided,VOICE,v8,2,1,1,1,binary,scored,
rubric10-semantic,E6.3,Data Provenance and Version Tracking,Change Descriptions and Errata Provided,VOICE,v8,3,1,1,1,binary,scored,
rubric10-semantic,E6.4,Data Provenance and Version Tracking,Update Schedule or Frequency Indicated,AI_READI,v7,1,1,1,1,binary,scored,no
rubric10-semantic,E6.4,Data Provenance and Version Tracking,Update Schedule or Frequency Indicated,AI_READI,v7,2,1,1,1,binary,scored,
rubric10-semantic,E6.4,Data Provenance and Version Tracking,Update Schedule or Frequency Indicated,AI_READI,v7,3,1,1,1,binary,scored,
rubric10-semantic,E6.4,Data Provenance and Version Tracking,Update Schedule or Frequency Indicated,AI_READI,v8,1,1,1,1,binary,scored,
rubric10-semantic,E6.4,Data Provenance and Version Tracking,Update Schedule or Frequency Indicated,AI_READI,v8,2,1,1,1,binary,scored,
rubric10-semantic,E6.4,Data Provenance and Version Tracking,Update Schedule or Frequency Indicated,AI_READI,v8,3,1,1,1,binary,scored,
rubric10-semantic,E6.4,Data Provenance and Version Tracking,Update Schedule or Frequency Indicated,CHORUS,v7,1,1,1,1,binary,scored,yes
rubric10-semantic,E6.4,Data Provenance and Version Tracking,Update Schedule or Frequency Indicated,CHORUS,v7,2,1,1,1,binary,scored,
rubric10-semantic,E6.4,Data Provenance and Version Tracking,Update Schedule or Frequency Indicated,CHORUS,v7,3,1,1,1,binary,scored,
rubric10-semantic,E6.4,Data Provenance and Version Tracking,Update Schedule or Frequency Indicated,CHORUS,v8,1,1,0,1,binary,scored,
rubric10-semantic,E6.4,Data Provenance and Version Tracking,Update Schedule or Frequency Indicated,CHORUS,v8,2,1,1,1,binary,scored,
rubric10-semantic,E6.4,Data Provenance and Version Tracking,Update Schedule or Frequency Indicated,CHORUS,v8,3,1,1,1,binary,scored,
